game_id,name,platform,year,genre,publisher,rating,critic_score,user_score,na_sales,eu_sales,jp_sales,other_sales,global_sales,na_population,eu_population,jp_population,other_population,cluster_id
3733,Pac-Man World 2,GC,2002,Action,Ninti,E,7.4,8.4,279000.0,71000.0,0.0,10000.0,360000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3734,Hamtaro: Ham-Ham Heartbreak,GBA,2002,Action,Ninti,E,7.3,9.2,265000.0,99000.0,0.0,10000.0,374000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3735,Harry Potter and the Chamber of Secrets,XB,2002,Action,Electronic Arts,E,7.8,7.1,270000.0,81000.0,0.0,10000.0,361000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3736,Aggressive Inline,PS2,2002,Sports,Acclaim Entertainment,T,8.4,8.6,170000.0,128000.0,0.0,39000.0,337000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3737,Driver 2 Advance,GBA,2002,Action,Atari,T,7.4,6.5,255000.0,90000.0,0.0,10000.0,355000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3738,Kelly Slater's Pro Surfer,PS2,2002,Sports,Activision,E,7.6,8.5,159000.0,128000.0,0.0,40000.0,327000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3739,Legends of Wrestling II,PS2,2002,Fighting,Acclaim Entertainment,T,5.9,6.6,160000.0,131000.0,0.0,40000.0,331000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3740,Clock Tower 3,PS2,2002,Adventure,Capcom,M,7.0,7.5,100000.0,80000.0,118000.0,31000.0,329000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3741,Ultimate Fighting Championship: Throwdown,PS2,2002,Fighting,Ubisoft,T,6.7,7.9,160000.0,120000.0,0.0,40000.0,320000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3742,NBA 2K3,XB,2002,Sports,Sega,E,8.6,7.9,236000.0,69000.0,0.0,10000.0,315000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3743,"Monsters, Inc.",PS2,2002,Adventure,Sony Computer Entertainment,E,5.2,7.1,148000.0,122000.0,0.0,40000.0,310000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3744,Shenmue II,XB,2002,Adventure,Microsoft Game Studios,T,7.9,9.2,218000.0,80000.0,0.0,10000.0,308000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3745,NBA Inside Drive 2003,XB,2002,Sports,Microsoft Game Studios,E,7.2,7.9,230000.0,71000.0,0.0,10000.0,311000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3746,Mega Man Battle Network 2,GBA,2002,Action,Ubisoft,E,8.1,9.2,220000.0,79000.0,0.0,10000.0,309000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3747,NASCAR Thunder 2003,GC,2002,Racing,Electronic Arts,E,8.4,6.5,237000.0,59000.0,0.0,10000.0,306000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3748,Star Wars Racer Revenge,PS2,2002,Racing,LucasArts,E,7.2,8.5,151000.0,119000.0,0.0,40000.0,310000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3749,Blade II,PS2,2002,Action,Activision,M,4.9,6.2,150000.0,119000.0,0.0,39000.0,308000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3750,Disney's Stitch: Experiment 626,PS2,2002,Action,Sony Computer Entertainment,E,5.9,7.9,150000.0,121000.0,0.0,39000.0,310000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3751,Burnout,GC,2002,Racing,Acclaim Entertainment,E,7.9,7.9,226000.0,61000.0,0.0,10000.0,297000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3752,Romance of the Three Kingdoms VIII,PS2,2002,Strategy,Tecmo Koei,E,7.7,9.0,49000.0,39000.0,187000.0,10000.0,285000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3753,Grandia II,PS2,2002,Role-Playing,Ubisoft,T,7.2,8.5,138000.0,108000.0,0.0,39000.0,285000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3754,Dynasty Tactics,PS2,2002,Strategy,Tecmo Koei,T,8.1,8.0,61000.0,49000.0,160000.0,20000.0,290000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3755,Street Hoops,XB,2002,Sports,Activision,T,5.8,8.0,211000.0,59000.0,0.0,10000.0,280000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3756,NFL Blitz 20-02,PS2,2002,Sports,Midway Games,E,7.7,8.9,140000.0,110000.0,0.0,41000.0,291000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3757,NHL Hitz 20-03,PS2,2002,Sports,Midway Games,E,8.0,8.5,140000.0,112000.0,0.0,40000.0,292000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3758,Myst III: Exile,PS2,2002,Adventure,Ubisoft,E,5.6,6.9,143000.0,109000.0,0.0,40000.0,292000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3759,Pro Race Driver,PS2,2002,Racing,Codemasters,T,8.2,8.6,128000.0,99000.0,0.0,30000.0,257000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3760,Ty the Tasmanian Tiger,GC,2002,Platform,Electronic Arts,E,6.9,8.6,212000.0,49000.0,0.0,10000.0,271000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3761,WWE Road to WrestleMania X8,GBA,2002,Fighting,THQ,E,7.3,7.6,191000.0,71000.0,0.0,0.0,262000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3762,Knockout Kings 2002,XB,2002,Sports,Electronic Arts,T,7.9,7.8,197000.0,60000.0,0.0,10000.0,267000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3763,Panzer Dragoon Orta,XB,2002,Shooter,Sega,T,9.0,8.3,160000.0,50000.0,41000.0,10000.0,261000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3764,Star Wars: Bounty Hunter,GC,2002,Shooter,LucasArts,T,6.7,7.6,198000.0,50000.0,0.0,10000.0,258000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3765,Evolution Skateboarding,PS2,2002,Sports,Konami Digital Entertainment,T,4.3,6.8,130000.0,99000.0,0.0,30000.0,259000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3766,Drakan: The Ancients' Gates,PS2,2002,Adventure,Sony Computer Entertainment,M,7.8,9.1,132000.0,100000.0,0.0,30000.0,262000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3767,All-Star Baseball 2003,XB,2002,Sports,Acclaim Entertainment,E,7.8,8.0,190000.0,61000.0,0.0,10000.0,261000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3768,Castlevania: Harmony of Dissonance,GBA,2002,Platform,Konami Digital Entertainment,T,8.7,8.2,162000.0,61000.0,39000.0,0.0,262000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3769,Bomberman Generation,GC,2002,Adventure,Vivendi Games,E,8.1,8.6,151000.0,40000.0,60000.0,10000.0,261000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3770,WipEout Fusion,PS2,2002,Racing,Sony Computer Entertainment,E,8.2,8.5,119000.0,98000.0,0.0,30000.0,247000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3771,NBA Courtside 2002,GC,2002,Sports,Ninti,E,7.0,7.4,188000.0,50000.0,0.0,10000.0,248000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3772,Britney's Dance Beat,PS2,2002,Misc,THQ,E,6.3,4.8,120000.0,88000.0,0.0,30000.0,238000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3773,Genma Onimusha,XB,2002,Action,Capcom,M,8.4,8.6,141000.0,41000.0,50000.0,10000.0,242000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3774,NCAA College Basketball 2K3,PS2,2002,Sports,Sega,E,8.1,8.0,119000.0,89000.0,0.0,30000.0,238000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3775,Buffy the Vampire Slayer,XB,2002,Action,Electronic Arts,T,8.0,9.1,182000.0,51000.0,0.0,10000.0,243000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3776,World Series Baseball,XB,2002,Sports,Sega,E,8.6,8.9,169000.0,50000.0,0.0,10000.0,229000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3777,Star Wars Jedi Knight II: Jedi Outcast,GC,2002,Shooter,Activision,T,7.5,7.8,179000.0,49000.0,0.0,10000.0,238000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3778,Tiger Woods PGA Tour 2003,GC,2002,Sports,Electronic Arts,E,8.9,8.1,178000.0,49000.0,0.0,10000.0,237000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3779,NBA ShootOut 2003,PS2,2002,Sports,Sony Computer Entertainment,E,6.2,5.8,108000.0,89000.0,0.0,30000.0,227000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3780,Legion: The Legend of Excalibur,PS2,2002,Action,Midway Games,M,5.0,7.0,110000.0,88000.0,0.0,31000.0,229000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3781,Whirl Tour,PS2,2002,Sports,Crave Entertainment,E,5.9,7.0,110000.0,89000.0,0.0,30000.0,229000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3782,Skies of Arcadia Legends,GC,2002,Role-Playing,Atari,T,8.5,9.2,169000.0,41000.0,0.0,10000.0,220000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3783,Dino Stalker,PS2,2002,Shooter,Capcom,M,5.0,6.4,71000.0,59000.0,80000.0,20000.0,230000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3784,Tetris Worlds,GC,2002,Puzzle,THQ,E,4.7,5.6,167000.0,41000.0,0.0,10000.0,218000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3785,NFL 2K3,GC,2002,Sports,Sega,E,9.0,8.4,169000.0,41000.0,0.0,10000.0,220000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3786,Britney's Dance Beat,GBA,2002,Misc,THQ,E,5.4,7.3,149000.0,59000.0,0.0,0.0,208000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3787,Herdy Gerdy,PS2,2002,Adventure,Eidos Interactive,E,6.8,5.1,112000.0,80000.0,0.0,30000.0,222000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3788,Conflict Zone,PS2,2002,Strategy,Ubisoft,T,4.7,7.3,99000.0,81000.0,0.0,30000.0,210000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3789,Summoner 2,PS2,2002,Role-Playing,THQ,T,7.5,8.2,99000.0,79000.0,0.0,30000.0,208000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3790,Deus Ex: The Conspiracy,PS2,2002,Action,Eidos Interactive,M,8.1,8.9,100000.0,78000.0,0.0,30000.0,208000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3791,JSRF: Jet Set Radio Future,XB,2002,Action,Sega,T,8.8,8.0,131000.0,41000.0,30000.0,10000.0,212000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3792,NCAA Football 2003,GC,2002,Sports,Electronic Arts,E,9.3,8.1,162000.0,40000.0,0.0,10000.0,212000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3793,NHL 2003,XB,2002,Sports,Electronic Arts,E,8.0,7.8,151000.0,39000.0,0.0,10000.0,200000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3794,NHL 2K3,PS2,2002,Sports,Sega,E,8.7,7.9,99000.0,81000.0,0.0,29000.0,209000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3795,Gallop Racer 2003: A New Breed,PS2,2002,Sports,Zoo Digital Publishing,E,6.7,8.6,40000.0,31000.0,118000.0,10000.0,199000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3796,BeyBlade VForce: Super Tournament Battle,GC,2002,Action,Atari,E,3.3,7.6,160000.0,41000.0,0.0,10000.0,211000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3797,Power Rangers: Wild Force,GBA,2002,Action,THQ,E,5.5,6.8,150000.0,51000.0,0.0,0.0,201000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3798,Crazy Taxi 3: High Roller,XB,2002,Racing,Sega,T,6.8,8.7,142000.0,40000.0,20000.0,10000.0,212000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3799,MLB SlugFest 20-03,XB,2002,Sports,Midway Games,E,7.9,7.8,151000.0,41000.0,0.0,10000.0,202000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3800,NBA 2K2,XB,2002,Sports,Sega,E,9.0,7.5,150000.0,40000.0,0.0,10000.0,200000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3801,SpongeBob SquarePants: Revenge of the Flying Dutchman,GC,2002,Platform,THQ,E,6.6,8.4,149000.0,41000.0,0.0,10000.0,200000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3802,The Thing,XB,2002,Adventure,Vivendi Games,M,7.9,6.6,147000.0,41000.0,0.0,10000.0,198000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3803,NCAA Final Four 2003,PS2,2002,Sports,Sony Computer Entertainment,E,5.8,6.1,92000.0,70000.0,0.0,20000.0,182000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3804,Breath of Fire: Dragon Quarter,PS2,2002,Role-Playing,Capcom,T,7.9,6.8,89000.0,71000.0,0.0,20000.0,180000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3805,Disney's Magical Mirror Starring Mickey Mouse,GC,2002,Adventure,Ninti,E,5.0,8.8,153000.0,40000.0,0.0,10000.0,203000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3806,2002 FIFA World Cup,XB,2002,Sports,Electronic Arts,E,8.1,9.1,142000.0,40000.0,0.0,10000.0,192000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3807,Gungrave,PS2,2002,Shooter,Activision,M,6.4,8.6,90000.0,69000.0,0.0,20000.0,179000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3808,Transworld Surf,PS2,2002,Sports,Atari,T,7.5,8.5,90000.0,69000.0,0.0,20000.0,179000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3809,Sega GT 2002,XB,2002,Racing,Sega,E,8.2,8.1,121000.0,30000.0,30000.0,10000.0,191000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3810,Blood Omen 2,XB,2002,Action,Eidos Interactive,M,7.6,9.0,139000.0,41000.0,0.0,10000.0,190000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3811,La Pucelle: Tactics,PS2,2002,Role-Playing,Tecmo Koei,T,7.8,8.5,89000.0,71000.0,0.0,20000.0,180000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3812,Ty the Tasmanian Tiger,XB,2002,Platform,Electronic Arts,E,6.7,8.4,139000.0,40000.0,0.0,10000.0,189000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3813,Bloody Roar: Primal Fury,GC,2002,Fighting,Activision,T,7.5,8.3,140000.0,40000.0,0.0,0.0,180000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3814,Gauntlet: Dark Legacy,GC,2002,Action,Midway Games,T,6.0,9.0,141000.0,39000.0,0.0,0.0,180000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3815,Commandos 2: Men of Courage,PS2,2002,Strategy,Eidos Interactive,T,6.8,6.8,90000.0,70000.0,0.0,20000.0,180000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3816,K-1 World Grand Prix,PS2,2002,Sports,Konami Digital Entertainment,T,6.6,9.1,41000.0,31000.0,100000.0,10000.0,182000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3817,Smash Court Tennis Pro Tournament,PS2,2002,Sports,Sony Computer Entertainment,E,7.3,7.4,81000.0,70000.0,0.0,20000.0,171000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3818,Disney Golf,PS2,2002,Sports,Electronic Arts,E,7.1,8.4,69000.0,60000.0,20000.0,20000.0,169000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3819,Gauntlet: Dark Legacy,XB,2002,Action,Midway Games,T,5.4,8.8,130000.0,39000.0,0.0,10000.0,179000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3820,Lost Kingdoms,GC,2002,Role-Playing,Activision,T,7.3,8.0,99000.0,20000.0,39000.0,0.0,158000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3821,Cubivore: Survival of the Fittest,GC,2002,Adventure,Ninti,E,7.0,8.6,10000.0,0.0,149000.0,0.0,159000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3822,Taz Wanted,PS2,2002,Platform,Atari,E,6.5,8.8,81000.0,61000.0,0.0,20000.0,162000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3823,Shadow Man: 2econd Coming,PS2,2002,Adventure,Acclaim Entertainment,M,6.8,7.5,80000.0,59000.0,0.0,20000.0,159000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3824,Knockout Kings 2003,GC,2002,Sports,Electronic Arts,T,7.8,6.5,119000.0,30000.0,0.0,0.0,149000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3825,The Terminator: Dawn of Fate,XB,2002,Action,Atari,T,5.3,5.2,108000.0,30000.0,0.0,10000.0,148000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3826,Serious Sam,XB,2002,Shooter,Take-Two Interactive,M,7.5,8.2,112000.0,30000.0,0.0,10000.0,152000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3827,All-Star Baseball 2003,GC,2002,Sports,Acclaim Entertainment,E,8.4,8.1,121000.0,30000.0,0.0,0.0,151000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3828,Street Fighter Alpha 3,GBA,2002,Fighting,Capcom,T,8.4,7.7,111000.0,41000.0,0.0,0.0,152000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3829,BMX XXX,PS2,2002,Sports,Acclaim Entertainment,M,5.5,4.5,69000.0,60000.0,0.0,20000.0,149000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3830,MLB SlugFest 20-03,GC,2002,Sports,Midway Games,E,7.9,7.5,109000.0,30000.0,0.0,0.0,139000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3831,NCAA College Basketball 2K3,XB,2002,Sports,Sega,E,8.3,8.3,109000.0,30000.0,0.0,10000.0,149000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3832,NFL Blitz 20-03,XB,2002,Sports,Midway Games,E,7.2,7.8,108000.0,30000.0,0.0,10000.0,148000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3833,Pirates: The Legend of Black Kat,PS2,2002,Adventure,Electronic Arts,T,7.3,8.0,71000.0,50000.0,0.0,20000.0,141000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3834,Dead to Rights,GC,2002,Shooter,Electronic Arts,M,7.8,8.6,111000.0,30000.0,0.0,0.0,141000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3835,World Tour Soccer 2003,PS2,2002,Sports,Sony Computer Entertainment,E,7.7,8.3,69000.0,51000.0,0.0,20000.0,140000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3836,The Operative: No One Lives Forever,PS2,2002,Shooter,Electronic Arts,T,6.8,8.1,69000.0,49000.0,0.0,20000.0,138000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3837,Ecco the Dolphin: Defender of the Future,PS2,2002,Adventure,Sony Computer Entertainment,E,7.0,8.5,69000.0,50000.0,0.0,20000.0,139000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3838,Rayman Arena,GC,2002,Racing,Ubisoft,E,6.1,7.3,110000.0,30000.0,0.0,0.0,140000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3839,Shining Soul,GBA,2002,Role-Playing,Atari,E,5.9,8.5,30000.0,10000.0,91000.0,0.0,131000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3840,Tomb Raider: The Prophecy,GBA,2002,Action,Ubisoft,T,6.6,8.7,100000.0,40000.0,0.0,0.0,140000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3841,Salt Lake 2002,PS2,2002,Sports,Eidos Interactive,E,4.9,3.4,70000.0,49000.0,0.0,20000.0,139000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3842,Legends of Wrestling,XB,2002,Fighting,Acclaim Entertainment,T,6.5,5.9,101000.0,30000.0,0.0,0.0,131000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3843,Blade II,XB,2002,Action,Activision,M,5.4,4.0,100000.0,29000.0,0.0,0.0,129000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3844,Baseball Advance,GBA,2002,Sports,Sega,E,8.1,7.9,100000.0,40000.0,0.0,0.0,140000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3845,Superman: The Man of Steel,XB,2002,Action,Atari,T,4.5,5.9,100000.0,30000.0,0.0,0.0,130000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3846,NHL 2003,GC,2002,Sports,Electronic Arts,E,7.9,6.3,102000.0,30000.0,0.0,0.0,132000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3847,Warcraft III: Reign of Chaos,PC,2002,Strategy,Vivendi Games,T,9.0,9.1,30000.0,91000.0,0.0,20000.0,141000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3848,Frogger Beyond,GC,2002,Platform,Konami Digital Entertainment,E,5.9,7.2,98000.0,31000.0,0.0,0.0,129000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3849,NightCaster,XB,2002,Action,Microsoft Game Studios,T,6.1,5.8,100000.0,30000.0,0.0,0.0,130000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3850,Otogi: Myth of Demons,XB,2002,Action,Sega,T,7.9,8.6,79000.0,20000.0,30000.0,0.0,129000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3851,Legends of Wrestling,GC,2002,Fighting,Acclaim Entertainment,T,4.9,6.9,102000.0,31000.0,0.0,0.0,133000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3852,X-Men: Next Dimension,GC,2002,Fighting,Activision,T,6.2,8.3,100000.0,30000.0,0.0,0.0,130000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3853,Burnout,XB,2002,Racing,Acclaim Entertainment,E,7.5,6.6,89000.0,30000.0,0.0,0.0,119000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3854,Quantum Redshift,XB,2002,Racing,Microsoft Game Studios,T,6.9,8.2,89000.0,30000.0,0.0,0.0,119000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3855,Disney's PK: Out of the Shadows,PS2,2002,Platform,Ubisoft,E,4.9,5.1,60000.0,50000.0,0.0,20000.0,130000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3856,NBA 2K2,GC,2002,Sports,Sega,E,9.0,8.0,90000.0,20000.0,0.0,0.0,110000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3857,Jeremy McGrath Supercross World,GC,2002,Racing,Acclaim Entertainment,E,3.6,5.7,88000.0,20000.0,0.0,0.0,108000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3858,Turok: Evolution,GBA,2002,Shooter,Acclaim Entertainment,T,7.3,7.0,79000.0,30000.0,0.0,0.0,109000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3859,NHL 2K3,XB,2002,Sports,Sega,E,8.8,7.0,89000.0,20000.0,0.0,0.0,109000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3860,F1 2002,PS2,2002,Racing,Electronic Arts,E,8.0,6.5,49000.0,40000.0,20000.0,10000.0,119000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3861,Phantasy Star Collection,GBA,2002,Role-Playing,Atari,E,7.7,7.9,81000.0,31000.0,0.0,0.0,112000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3862,18 Wheeler: American Pro Trucker,GC,2002,Racing,Acclaim Entertainment,E,5.2,6.7,90000.0,20000.0,0.0,0.0,110000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3863,NHL Hitz 20-03,XB,2002,Sports,Midway Games,E,8.2,8.5,81000.0,20000.0,0.0,0.0,101000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3864,InuYasha: A Feudal Fairy Tale,PS,2002,Fighting,Namco Bandai Games,T,6.8,9.0,0.0,0.0,99000.0,10000.0,109000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3865,Sabrina The Teenage Witch: Potion Commotion,GBA,2002,Action,Ubisoft,E,6.2,2.8,81000.0,30000.0,0.0,0.0,111000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3866,Capcom vs. SNK 2 EO,GC,2002,Fighting,Capcom,T,6.7,8.8,89000.0,20000.0,0.0,0.0,109000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3867,Hot Wheels Velocity X,GC,2002,Racing,THQ,E,5.4,6.3,91000.0,20000.0,0.0,0.0,111000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3868,XXX,GBA,2002,Action,Activision,E,5.0,4.9,81000.0,30000.0,0.0,0.0,111000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3869,Ninja Assault,PS2,2002,Shooter,Namco Bandai Games,T,5.9,5.4,50000.0,40000.0,0.0,10000.0,100000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3870,BMX XXX,XB,2002,Sports,Acclaim Entertainment,M,5.7,7.7,81000.0,20000.0,0.0,0.0,101000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3871,Gravity Games Bike: Street Vert Dirt,PS2,2002,Sports,Midway Games,T,2.4,4.1,50000.0,41000.0,0.0,10000.0,101000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3872,Dropship: United Peace Force,PS2,2002,Simulation,Sony Computer Entertainment,T,7.7,8.5,50000.0,40000.0,0.0,10000.0,100000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3873,G1 Jockey 3,PS2,2002,Sports,THQ,E,7.1,9.1,20000.0,10000.0,70000.0,0.0,100000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3874,EåáOåáE: Eve of Extinction,PS2,2002,Fighting,Eidos Interactive,T,5.6,7.1,41000.0,30000.0,20000.0,10000.0,101000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3875,Beach Spikers: Virtua Beach Volleyball,GC,2002,Sports,Sega,E,7.6,8.1,81000.0,20000.0,0.0,0.0,101000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3876,Kelly Slater's Pro Surfer,XB,2002,Sports,Activision,E,8.0,7.9,81000.0,20000.0,0.0,0.0,101000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3877,Sneakers,XB,2002,Puzzle,Microsoft Game Studios,E,2.8,4.6,70000.0,20000.0,0.0,0.0,90000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3878,Steel Battalion,XB,2002,Simulation,Microsoft Game Studios,T,8.3,8.6,50000.0,20000.0,20000.0,0.0,90000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3879,Minority Report: Everybody Runs,XB,2002,Action,Activision,T,5.5,5.0,69000.0,20000.0,0.0,0.0,89000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
3880,Altered Beast: Guardian of the Realms,GBA,2002,Action,THQ,T,6.4,4.8,70000.0,20000.0,0.0,0.0,90000.0,423342801.0,759045653.0,127445000.0,64368176920.0,4
